state,ida,total_works,total_sanction_amount,mean_work_amount,mean_risk_score,critical_high_count,critical_pct,state_avg_risk,risk_variance_vs_state,geographic_risk_score,geographic_reason
Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN(Implementing District Authority(N&MA)),2,4996416.0,2498208.0,55.55,0,0.0,50.07142857142857,5.478571428571428,40.0,District and IDA parameters match regional baseline standards.
Andaman And Nicobar Islands,SOUTH ANDAMANS(Implementing District Authority(SA)),5,13735928.0,2747185.6,47.88,0,0.0,50.07142857142857,-2.191428571428567,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),23,34628400.0,1505582.608695652,59.06521739130435,15,65.21739130434783,28.444475138121547,30.620742253182804,85.0,IDA average risk (59.1) is significantly higher than state baseline (28.4). | High concentration of flagged projects (65.2% critical/high risk).
Andhra Pradesh,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),45,39966186.0,888137.4666666667,27.439999999999998,4,8.88888888888889,28.444475138121547,-1.004475138121549,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),67,23942394.0,357349.1641791045,18.202985074626863,0,0.0,28.444475138121547,-10.241490063494684,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),1,1000000.0,1000000.0,56.4,0,0.0,28.444475138121547,27.95552486187845,55.0,IDA average risk (56.4) is significantly higher than state baseline (28.4).
Andhra Pradesh,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),158,59684370.0,377749.17721518985,22.530379746835443,4,2.5316455696202533,28.444475138121547,-5.914095391286104,30.0,Unusually high project concentration (158 works sanctioned).
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),15,35966597.0,2397773.1333333333,23.62,0,0.0,28.444475138121547,-4.824475138121546,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",22,64250000.0,2920454.5454545454,42.14545454545455,0,0.0,28.444475138121547,13.700979407333001,40.0,IDA average risk (42.1) is significantly higher than state baseline (28.4).
Andhra Pradesh,Eluru(DISTRICT COLLECTOR ELURU_IDA),61,41569092.0,681460.524590164,68.80327868852459,49,80.32786885245902,28.444475138121547,40.35880355040304,85.0,IDA average risk (68.8) is significantly higher than state baseline (28.4). | High concentration of flagged projects (80.3% critical/high risk).
Andhra Pradesh,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),22,32472812.0,1476036.9090909092,53.777272727272724,5,22.727272727272727,28.444475138121547,25.332797589151177,70.0,IDA average risk (53.8) is significantly higher than state baseline (28.4). | High concentration of flagged projects (22.7% critical/high risk).
Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),17,16033559.0,943150.5294117647,42.21176470588235,5,29.411764705882355,28.444475138121547,13.767289567760805,70.0,IDA average risk (42.2) is significantly higher than state baseline (28.4). | High concentration of flagged projects (29.4% critical/high risk).
Andhra Pradesh,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),82,26381594.0,321726.756097561,19.94878048780488,0,0.0,28.444475138121547,-8.495694650316668,30.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),13,21220164.0,1632320.3076923077,28.492307692307694,0,0.0,28.444475138121547,0.04783255418614729,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),76,37423392.0,492413.05263157893,23.594736842105263,6,7.894736842105263,28.444475138121547,-4.849738296016284,30.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),3,4105400.0,1368466.6666666667,38.86666666666667,0,0.0,28.444475138121547,10.42219152854512,40.0,IDA average risk (38.9) is significantly higher than state baseline (28.4).
Andhra Pradesh,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),20,6150000.0,307500.0,38.05,0,0.0,28.444475138121547,9.60552486187845,40.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,SRIKAKULAM(District Collector Srikakulam_IDA),73,47039893.0,644382.095890411,18.173972602739727,0,0.0,28.444475138121547,-10.27050253538182,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),87,48599620.0,558616.3218390804,18.1816091954023,2,2.2988505747126435,28.444475138121547,-10.262865942719248,30.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),48,40249593.0,838533.1875,30.506249999999998,10,20.833333333333336,28.444475138121547,2.061774861878451,35.0,High concentration of flagged projects (20.8% critical/high risk).
Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),127,39182035.0,308519.96062992123,19.785826771653543,4,3.149606299212598,28.444475138121547,-8.658648366468004,30.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),37,22331649.0,603558.0810810811,17.74054054054054,0,0.0,28.444475138121547,-10.703934597581007,20.0,District and IDA parameters match regional baseline standards.
Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),89,41092645.0,461715.11235955055,43.40898876404494,6,6.741573033707865,28.444475138121547,14.964513625923395,50.0,IDA average risk (43.4) is significantly higher than state baseline (28.4).
Arunachal Pradesh,ANJAW(Deputy Commisioner Anjaw_IDA),2,4000000.0,2000000.0,35.5,0,0.0,27.202083333333334,8.297916666666666,40.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,DIBANG VALLEY(Deputy Commisioner Dibang Valley_IDA),1,1200000.0,1200000.0,54.1,0,0.0,27.202083333333334,26.897916666666667,55.0,IDA average risk (54.1) is significantly higher than state baseline (27.2).
Arunachal Pradesh,EAST SIANG(Deputy Commisioner East Siang_IDA),18,17800000.0,988888.8888888889,32.95,0,0.0,27.202083333333334,5.747916666666669,40.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,LOHIT(DEPUTY COMMISSIONER LOHIT_IDA),3,2600000.0,866666.6666666666,34.199999999999996,0,0.0,27.202083333333334,6.9979166666666615,40.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,LONGDING(Deputy Commisioner Longding_IDA),3,3000000.0,1000000.0,12.9,0,0.0,27.202083333333334,-14.302083333333334,20.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),7,8100000.0,1157142.857142857,20.428571428571427,0,0.0,27.202083333333334,-6.773511904761907,20.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2,1800000.0,900000.0,34.95,0,0.0,27.202083333333334,7.747916666666669,40.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,NAMSAI(Deputy Commisioner Namsai_IDA),8,6495613.0,811951.625,12.924999999999999,0,0.0,27.202083333333334,-14.277083333333335,20.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,SIANG(Deputy Commisioner Siang_IDA),2,2000000.0,1000000.0,30.799999999999997,0,0.0,27.202083333333334,3.597916666666663,20.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,TIRAP(DEPUTY COMMISSIONER TIRAP_IDA),1,1000000.0,1000000.0,12.9,0,0.0,27.202083333333334,-14.302083333333334,20.0,District and IDA parameters match regional baseline standards.
Arunachal Pradesh,"UPPER SIANG(DISTRICT PLANNING OFFICER,YINGKIONG)",1,2000000.0,2000000.0,55.4,0,0.0,27.202083333333334,28.197916666666664,55.0,IDA average risk (55.4) is significantly higher than state baseline (27.2).
Assam,BAKSA(DEPUTY COMMISSIONER BAKSA_IDA),1,400000.0,400000.0,54.6,0,0.0,44.2093023255814,10.390697674418604,40.0,IDA average risk (54.6) is significantly higher than state baseline (44.2).
Assam,BARPETA(DEPUTY COMMISSIONER BARPETA 1),12,7850000.0,654166.6666666666,57.99166666666667,1,8.333333333333332,44.2093023255814,13.78236434108527,40.0,IDA average risk (58.0) is significantly higher than state baseline (44.2).
Assam,BONGAIGAON(Deputy Commissioner Bongaigaon_IDA),17,16798000.0,988117.6470588235,53.1764705882353,2,11.76470588235294,44.2093023255814,8.9671682626539,55.0,District and IDA parameters match regional baseline standards.
Assam,Biswanath(Deputy Commissioner Biswanath_IDA),18,13440109.0,746672.7222222222,37.00555555555556,1,5.555555555555555,44.2093023255814,-7.2037467700258375,20.0,District and IDA parameters match regional baseline standards.
Assam,CHARAIDEO(Deputy Commissioner Charaideo_IDA),39,8149156.0,208952.71794871794,54.282051282051285,1,2.564102564102564,44.2093023255814,10.072748956469887,40.0,IDA average risk (54.3) is significantly higher than state baseline (44.2).
Assam,CHIRANG(Deputy Commissioner Chirang_IDA),11,7600000.0,690909.0909090909,56.6,0,0.0,44.2093023255814,12.390697674418604,40.0,IDA average risk (56.6) is significantly higher than state baseline (44.2).
Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),38,23950000.0,630263.1578947369,40.828947368421055,0,0.0,44.2093023255814,-3.3803549571603426,20.0,District and IDA parameters match regional baseline standards.
Assam,DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA),29,15049919.0,518962.724137931,37.07931034482758,0,0.0,44.2093023255814,-7.129991980753815,20.0,District and IDA parameters match regional baseline standards.
Assam,DIBRUGARH(DEPUTY COMMISSIONER DIBRUGARH_IDA),12,10500000.0,875000.0,49.416666666666664,1,8.333333333333332,44.2093023255814,5.207364341085267,40.0,District and IDA parameters match regional baseline standards.
Assam,DIMA HASAO(DEPUTY COMMISSIONER Dima Hasao_IDA),1,5000000.0,5000000.0,79.1,1,100.0,44.2093023255814,34.8906976744186,85.0,IDA average risk (79.1) is significantly higher than state baseline (44.2). | High concentration of flagged projects (100.0% critical/high risk).
Assam,GOALPARA(Deputy Commissioner Goalpara_IDA),39,22250000.0,570512.8205128205,39.55641025641026,0,0.0,44.2093023255814,-4.652892069171138,20.0,District and IDA parameters match regional baseline standards.
Assam,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),64,14000000.0,218750.0,42.9015625,3,4.6875,44.2093023255814,-1.3077398255814003,20.0,District and IDA parameters match regional baseline standards.
Assam,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),20,24650000.0,1232500.0,44.714999999999996,1,5.0,44.2093023255814,0.5056976744185988,20.0,District and IDA parameters match regional baseline standards.
Assam,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),8,4800000.0,600000.0,51.9125,1,12.5,44.2093023255814,7.703197674418604,55.0,District and IDA parameters match regional baseline standards.
Assam,KARBI ANGLONG(DEPUTY COMMISSIONER KARBI ANGLONG_IDA),42,38882540.0,925774.7619047619,27.595238095238095,0,0.0,44.2093023255814,-16.614064230343303,20.0,District and IDA parameters match regional baseline standards.
Assam,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),24,15850000.0,660416.6666666666,36.375,0,0.0,44.2093023255814,-7.8343023255813975,20.0,District and IDA parameters match regional baseline standards.
Assam,"MAJULI(District Commissioner, Majuli)",21,4850000.0,230952.38095238095,26.428571428571427,0,0.0,44.2093023255814,-17.78073089700997,20.0,District and IDA parameters match regional baseline standards.
Assam,MARIGAON(District Development Commissioner Morigaon),49,22890000.0,467142.85714285716,43.73265306122449,5,10.204081632653061,44.2093023255814,-0.476649264356908,35.0,District and IDA parameters match regional baseline standards.
Assam,NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA),40,19706000.0,492650.0,45.29,10,25.0,44.2093023255814,1.0806976744186017,50.0,High concentration of flagged projects (25.0% critical/high risk).
Assam,SIVASAGAR(Deputy Commissioner Sivsagar_IDA),37,7946628.0,214773.72972972973,57.03243243243243,7,18.91891891891892,44.2093023255814,12.823130106851032,55.0,IDA average risk (57.0) is significantly higher than state baseline (44.2).
Assam,"SONITPUR(Deputy Commissioner Sonitpur, Tezpur)",24,18167316.0,756971.5,41.300000000000004,0,0.0,44.2093023255814,-2.9093023255813932,20.0,District and IDA parameters match regional baseline standards.
Assam,SOUTH SALMARA MANCACHAR(Deputy Commissioner South Salmara Mankachar_IDA),8,4300000.0,537500.0,48.55,2,25.0,44.2093023255814,4.3406976744186,50.0,High concentration of flagged projects (25.0% critical/high risk).
Assam,TINSUKIA(DC Tinsukia),34,25742773.0,757140.3823529412,53.75588235294118,2,5.88235294117647,44.2093023255814,9.54658002735978,40.0,District and IDA parameters match regional baseline standards.
Assam,UDALGURI(DEPUTY COMMISSIONER Udalguri_IDA),6,2000000.0,333333.3333333333,65.01666666666667,3,50.0,44.2093023255814,20.807364341085268,85.0,IDA average risk (65.0) is significantly higher than state baseline (44.2). | High concentration of flagged projects (50.0% critical/high risk).
Assam,WEST KARBI ANGLONG(DISTRICT COMMISSIONER WEST KARBI ANGLONG),8,3401202.0,425150.25,50.975,1,12.5,44.2093023255814,6.765697674418604,55.0,District and IDA parameters match regional baseline standards.
Bihar,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),26,62323127.0,2397043.346153846,19.43076923076923,0,0.0,40.869725940089225,-21.438956709319996,20.0,District and IDA parameters match regional baseline standards.
Bihar,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),82,38539750.0,469996.9512195122,41.390243902439025,19,23.170731707317074,40.869725940089225,0.5205179623497997,45.0,High concentration of flagged projects (23.2% critical/high risk).
Bihar,BANKA(DISTRICT PLANNING OFFICER BANKA_IDA),19,23072986.0,1214367.6842105263,30.168421052631576,0,0.0,40.869725940089225,-10.701304887457649,20.0,District and IDA parameters match regional baseline standards.
Bihar,BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA),30,39205522.0,1306850.7333333334,24.476666666666667,0,0.0,40.869725940089225,-16.39305927342256,20.0,District and IDA parameters match regional baseline standards.
Bihar,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),36,42499582.0,1180543.9444444445,19.580555555555556,0,0.0,40.869725940089225,-21.28917038453367,20.0,District and IDA parameters match regional baseline standards.
Bihar,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),7,8545137.0,1220733.857142857,40.17142857142857,0,0.0,40.869725940089225,-0.6982973686606542,20.0,District and IDA parameters match regional baseline standards.
Bihar,BUXAR(DISTRICT PLANNING OFFICER BUXAR_IDA),20,22885096.0,1144254.8,39.69,2,10.0,40.869725940089225,-1.1797259400892273,35.0,District and IDA parameters match regional baseline standards.
Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),138,68498064.0,496362.7826086957,32.77391304347826,13,9.420289855072465,40.869725940089225,-8.095812896610965,30.0,District and IDA parameters match regional baseline standards.
Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),261,104566530.0,400638.0459770115,47.47088122605364,78,29.88505747126437,40.869725940089225,6.601155285964417,85.0,High concentration of flagged projects (29.9% critical/high risk). | Unusually high project concentration (261 works sanctioned).
Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),38,39245507.0,1032776.5,66.6421052631579,27,71.05263157894737,40.869725940089225,25.772379323068677,85.0,IDA average risk (66.6) is significantly higher than state baseline (40.9). | High concentration of flagged projects (71.1% critical/high risk).
Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),55,22487210.0,408858.36363636365,72.24545454545455,54,98.18181818181819,40.869725940089225,31.375728605365325,85.0,IDA average risk (72.2) is significantly higher than state baseline (40.9). | High concentration of flagged projects (98.2% critical/high risk).
Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),81,67390644.0,831983.2592592592,29.31604938271605,2,2.4691358024691357,40.869725940089225,-11.553676557373176,30.0,District and IDA parameters match regional baseline standards.
Bihar,KATIHAR(DISTRICT PLANNING OFFICER KATIHAR_IDA),27,26660060.0,987409.6296296297,74.92962962962963,27,100.0,40.869725940089225,34.059903689540405,85.0,IDA average risk (74.9) is significantly higher than state baseline (40.9). | High concentration of flagged projects (100.0% critical/high risk).
Bihar,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),38,38668789.0,1017599.7105263158,44.613157894736844,16,42.10526315789473,40.869725940089225,3.743431954647619,50.0,High concentration of flagged projects (42.1% critical/high risk).
Bihar,KISHANGANJ(DISTRICT PLANNING OFFICER KISHANGANJ_IDA),51,33104100.0,649100.0,13.656862745098039,0,0.0,40.869725940089225,-27.212863194991186,20.0,District and IDA parameters match regional baseline standards.
Bihar,MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA),2,2846625.0,1423312.5,26.25,0,0.0,40.869725940089225,-14.619725940089225,20.0,District and IDA parameters match regional baseline standards.
Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),85,88550206.0,1041767.1294117647,39.00705882352941,5,5.88235294117647,40.869725940089225,-1.8626671165598125,30.0,District and IDA parameters match regional baseline standards.
Bihar,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),5,4700000.0,940000.0,74.6,5,100.0,40.869725940089225,33.73027405991077,85.0,IDA average risk (74.6) is significantly higher than state baseline (40.9). | High concentration of flagged projects (100.0% critical/high risk).
Bihar,MUZAFFARPUR(DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA),64,125591933.0,1962373.953125,35.3734375,18,28.125,40.869725940089225,-5.496288440089224,50.0,High concentration of flagged projects (28.1% critical/high risk).
Bihar,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),1,4799355.0,4799355.0,37.2,0,0.0,40.869725940089225,-3.669725940089222,20.0,District and IDA parameters match regional baseline standards.
Bihar,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),55,42184688.0,766994.3272727273,43.89090909090909,0,0.0,40.869725940089225,3.0211831508198657,20.0,District and IDA parameters match regional baseline standards.
Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),48,37399974.0,779166.125,18.114583333333332,0,0.0,40.869725940089225,-22.755142606755893,20.0,District and IDA parameters match regional baseline standards.
Bihar,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),43,47042670.0,1094015.5813953488,30.08139534883721,1,2.3255813953488373,40.869725940089225,-10.788330591252016,20.0,District and IDA parameters match regional baseline standards.
Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),68,61744818.0,908012.0294117647,23.019117647058824,0,0.0,40.869725940089225,-17.8506082930304,20.0,District and IDA parameters match regional baseline standards.
Bihar,ROHTAS(District Planning Officer Rohtas_IDA),51,39857208.0,781513.8823529412,38.25686274509804,8,15.686274509803921,40.869725940089225,-2.612863194991185,35.0,District and IDA parameters match regional baseline standards.
Bihar,SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),30,37351044.0,1245034.8,21.37,1,3.3333333333333335,40.869725940089225,-19.499725940089224,20.0,District and IDA parameters match regional baseline standards.
Bihar,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),38,20542174.0,540583.5263157894,34.82368421052632,0,0.0,40.869725940089225,-6.0460417295629085,20.0,District and IDA parameters match regional baseline standards.
Bihar,SARAN(DISTRICT PLANNING OFFICE SARAN CHAPRA_IDA),6,12000000.0,2000000.0,17.4,0,0.0,40.869725940089225,-23.469725940089226,20.0,District and IDA parameters match regional baseline standards.
Bihar,SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA),5,4967265.0,993453.0,75.2,5,100.0,40.869725940089225,34.33027405991078,85.0,IDA average risk (75.2) is significantly higher than state baseline (40.9). | High concentration of flagged projects (100.0% critical/high risk).
Bihar,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),56,15817152.0,282449.14285714284,56.99642857142857,39,69.64285714285714,40.869725940089225,16.12670263133934,85.0,IDA average risk (57.0) is significantly higher than state baseline (40.9). | High concentration of flagged projects (69.6% critical/high risk).
Bihar,SIWAN(DISTRICT PLANNING OFFICER SIWAN_IDA),57,56845578.0,997290.8421052631,71.04736842105264,55,96.49122807017544,40.869725940089225,30.177642480963414,85.0,IDA average risk (71.0) is significantly higher than state baseline (40.9). | High concentration of flagged projects (96.5% critical/high risk).
Bihar,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),43,56701336.0,1318635.7209302327,67.18837209302325,34,79.06976744186046,40.869725940089225,26.318646152934022,85.0,IDA average risk (67.2) is significantly higher than state baseline (40.9). | High concentration of flagged projects (79.1% critical/high risk).
Bihar,VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA),3,975000.0,325000.0,72.96666666666667,3,100.0,40.869725940089225,32.096940726577444,85.0,IDA average risk (73.0) is significantly higher than state baseline (40.9). | High concentration of flagged projects (100.0% critical/high risk).
Chandigarh,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),23,14246994.0,619434.5217391305,16.09565217391304,0,0.0,16.09565217391304,0.0,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,BALOD(Collector Balod_IDA),11,6363200.0,578472.7272727273,36.800000000000004,2,18.181818181818183,33.51194379391101,3.2880562060889957,35.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),59,27480197.0,465766.0508474576,24.36610169491525,0,0.0,33.51194379391101,-9.145842098995757,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,BEMETARA(Collector Bemetara_IDA),11,6510837.0,591894.2727272727,67.17272727272727,10,90.9090909090909,33.51194379391101,33.66078347881626,85.0,IDA average risk (67.2) is significantly higher than state baseline (33.5). | High concentration of flagged projects (90.9% critical/high risk).
Chhattisgarh,BIJAPUR(Collector Bijapur_IDA),15,11604752.0,773650.1333333333,24.339999999999996,0,0.0,33.51194379391101,-9.171943793911012,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),43,29704118.0,690793.4418604651,26.78837209302326,0,0.0,33.51194379391101,-6.723571700887749,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),13,9734868.0,748836.0,27.623076923076926,0,0.0,33.51194379391101,-5.888866870834082,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA),19,15942146.0,839060.3157894737,40.52105263157895,0,0.0,33.51194379391101,7.009108837667938,40.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA),9,7098424.0,788713.7777777778,26.855555555555554,0,0.0,33.51194379391101,-6.656388238355454,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,DURG(DISTRICT COLLECTOR DURG_IDA),49,11137181.0,227289.4081632653,68.3265306122449,43,87.75510204081633,33.51194379391101,34.814586818333886,85.0,IDA average risk (68.3) is significantly higher than state baseline (33.5). | High concentration of flagged projects (87.8% critical/high risk).
Chhattisgarh,GARIYABAND(Collectro Gariaband_IDA),21,9300000.0,442857.14285714284,43.666666666666664,8,38.095238095238095,33.51194379391101,10.154722872755656,70.0,IDA average risk (43.7) is significantly higher than state baseline (33.5). | High concentration of flagged projects (38.1% critical/high risk).
Chhattisgarh,Gaurela-Pendra-Marwahi(Collector GPM_IDA),42,14322211.0,341005.0238095238,19.97142857142857,0,0.0,33.51194379391101,-13.540515222482437,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA),19,15250491.0,802657.4210526316,23.594736842105263,3,15.789473684210526,33.51194379391101,-9.917206951805746,35.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),17,14396637.0,846861.0,60.63529411764706,13,76.47058823529412,33.51194379391101,27.123350323736048,85.0,IDA average risk (60.6) is significantly higher than state baseline (33.5). | High concentration of flagged projects (76.5% critical/high risk).
Chhattisgarh,KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA),15,9476500.0,631766.6666666666,45.026666666666664,1,6.666666666666667,33.51194379391101,11.514722872755655,40.0,IDA average risk (45.0) is significantly higher than state baseline (33.5).
Chhattisgarh,KORBA(Collector-Korba),92,31810463.0,345765.902173913,22.028260869565216,0,0.0,33.51194379391101,-11.483682924345793,30.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,KOREA(Collector Korea_IDA),1,300000.0,300000.0,54.1,0,0.0,33.51194379391101,20.588056206088993,55.0,IDA average risk (54.1) is significantly higher than state baseline (33.5).
Chhattisgarh,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),55,34313836.0,623887.9272727272,47.14363636363637,23,41.81818181818181,33.51194379391101,13.63169256972536,70.0,IDA average risk (47.1) is significantly higher than state baseline (33.5). | High concentration of flagged projects (41.8% critical/high risk).
Chhattisgarh,MUNGELI(Collector Mungeli_IDA),26,15194797.0,584415.2692307692,28.965384615384615,0,0.0,33.51194379391101,-4.546559178526394,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur(M C B)(Collector MCB_IDA),3,1000000.0,333333.3333333333,13.9,0,0.0,33.51194379391101,-19.61194379391101,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki(Collector MMC_IDA),1,2499475.0,2499475.0,36.1,0,0.0,33.51194379391101,2.588056206088993,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,NARAYANPUR(Collector Narayanpur_IDA),2,1186000.0,593000.0,34.7,0,0.0,33.51194379391101,1.1880562060889943,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA),33,21516713.0,652021.6060606061,57.76969696969697,13,39.39393939393939,33.51194379391101,24.257753175785965,85.0,IDA average risk (57.8) is significantly higher than state baseline (33.5). | High concentration of flagged projects (39.4% critical/high risk).
Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),54,37340636.0,691493.2592592592,32.946296296296296,4,7.4074074074074066,33.51194379391101,-0.5656474976147123,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA),13,5139888.0,395376.0,28.838461538461537,2,15.384615384615385,33.51194379391101,-4.673482255449471,35.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),40,32118740.0,802968.5,16.9975,1,2.5,33.51194379391101,-16.51444379391101,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,SUKMA(Collector Sukma_IDA),12,5892910.0,491075.8333333333,25.65833333333333,0,0.0,33.51194379391101,-7.853610460577677,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),62,13202777.0,212948.01612903227,18.56451612903226,0,0.0,33.51194379391101,-14.947427664878749,20.0,District and IDA parameters match regional baseline standards.
Chhattisgarh,SURGUJA(Collector Surguja_IDA),71,22922984.0,322858.92957746476,22.146478873239435,4,5.633802816901409,33.51194379391101,-11.365464920671574,20.0,District and IDA parameters match regional baseline standards.
