node_id,label,type,work_count,total_amount,avg_risk,critical_count,degree_centrality,agency_network_score
IDA:SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),IDA,1,1500000.0,36.1,0,0.0006,15.0
IDA:KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),IDA,109,83718194.34,24.5,0,0.0018,15.0
IDA:PULWAMA(Deputy Commissioner  Pulwama_IDA),PULWAMA(Deputy Commissioner  Pulwama_IDA),IDA,11,2744534.0,37.6,0,0.0006,15.0
IDA:South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),IDA,543,205965378.0,26.4,1,0.0025,15.0
IDA:Agar-Malwa(District Collector Agar Malwa_IDA),Agar-Malwa(District Collector Agar Malwa_IDA),IDA,2,2100000.0,43.6,1,0.0006,15.0
IDA:DATIA(District Collector Datia_IDA),DATIA(District Collector Datia_IDA),IDA,2,2500000.0,19.6,0,0.0006,15.0
IDA:JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),IDA,34,11653070.0,34.6,0,0.0006,15.0
IDA:PEDDAPALLI(District Collector Peddapally_IDA),PEDDAPALLI(District Collector Peddapally_IDA),IDA,16,6209997.0,47.2,1,0.0006,15.0
IDA:Pakyong(DISTRICT COLLECTOR PAKYONG_IDA),Pakyong(DISTRICT COLLECTOR PAKYONG_IDA),IDA,2,3000000.0,16.9,0,0.0006,15.0
IDA:KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),IDA,20,24650000.0,44.7,1,0.0006,15.0
IDA:PORBANDAR(DISTRICT COLLECTOR PORBANDAR_IDA),PORBANDAR(DISTRICT COLLECTOR PORBANDAR_IDA),IDA,25,7823793.0,37.8,1,0.0006,15.0
IDA:PALAMU(DEPUTY COMMISSIONER PALAMAU_IDA),PALAMU(DEPUTY COMMISSIONER PALAMAU_IDA),IDA,36,15537187.0,26.8,0,0.0006,15.0
IDA:KAMJONG(Deputy Commissioner Kamjong MPLADS_ida),KAMJONG(Deputy Commissioner Kamjong MPLADS_ida),IDA,2,2000000.0,44.5,0,0.0006,15.0
IDA:DAUSA(DISTRICT COLLECTOR DAUSA_IDA),DAUSA(DISTRICT COLLECTOR DAUSA_IDA),IDA,3,2935573.0,29.2,0,0.0006,15.0
IDA:RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),IDA,2,1599477.0,13.4,0,0.0006,15.0
IDA:SRINAGAR(DEPUTY COMMISSIONER SRINAGAR_IDA),SRINAGAR(DEPUTY COMMISSIONER SRINAGAR_IDA),IDA,42,18807000.0,29.5,0,0.0006,15.0
IDA:SRIKAKULAM(District Collector Srikakulam_IDA),SRIKAKULAM(District Collector Srikakulam_IDA),IDA,73,47039893.0,18.2,0,0.0012,15.0
IDA:KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA),KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA),IDA,41,25550000.0,29.6,0,0.0006,15.0
IDA:JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),IDA,47,15303236.0,28.4,0,0.0012,15.0
IDA:GOALPARA(Deputy Commissioner Goalpara_IDA),GOALPARA(Deputy Commissioner Goalpara_IDA),IDA,39,22250000.0,39.6,0,0.0012,15.0
IDA:AGRA(DISTRICT MAGISTRAE AGRA_IDA),AGRA(DISTRICT MAGISTRAE AGRA_IDA),IDA,79,101937427.0,19.5,0,0.0018,15.0
IDA:HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),IDA,2,400000.0,31.9,0,0.0012,15.0
IDA:Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),IDA,39,34957408.2,38.3,0,0.0006,15.0
IDA:TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),IDA,46,29196739.0,39.4,0,0.0006,15.0
IDA:POONCH(Deputy Commissioner Poonch_IDA),POONCH(Deputy Commissioner Poonch_IDA),IDA,2,1666000.0,30.7,0,0.0006,15.0
IDA:GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),IDA,4,5077201.0,48.7,0,0.0006,15.0
IDA:NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),IDA,14,18714993.0,31.5,0,0.0006,15.0
IDA:GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR),GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR),IDA,31,29815651.28,16.1,0,0.0006,15.0
IDA:GARHWA(Deputy Commissioner garhwa_IDA),GARHWA(Deputy Commissioner garhwa_IDA),IDA,44,18200000.0,36.8,0,0.0006,15.0
IDA:NORTH WEST(COMMISSIONER NORTH WEST),NORTH WEST(COMMISSIONER NORTH WEST),IDA,17,14628992.0,22.7,1,0.0006,15.0
IDA:AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),IDA,46,56122649.0,18.5,0,0.0012,15.0
IDA:AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA),AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA),IDA,129,40231747.0,32.3,0,0.0006,15.0
IDA:Chamarajanagar(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),Chamarajanagar(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),IDA,29,21200000.0,37.5,1,0.0006,15.0
IDA:Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),IDA,26,44736381.0,30.7,0,0.0006,15.0
IDA:FIROZABAD(DISTRICT MAGISTRATE FIROZABAD_IDA),FIROZABAD(DISTRICT MAGISTRATE FIROZABAD_IDA),IDA,42,96154158.0,27.9,0,0.0006,15.0
IDA:UNA(DEPUTY COMMISSIOENR UNA_IDA),UNA(DEPUTY COMMISSIOENR UNA_IDA),IDA,4,550000.0,28.4,0,0.0006,15.0
IDA:Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),IDA,24,8150000.0,41.8,1,0.0012,15.0
IDA:NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),IDA,1,4799355.0,37.2,0,0.0006,15.0
IDA:WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),IDA,7,12019146.0,40.2,1,0.0006,15.0
IDA:SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),IDA,82,71637420.0,15.0,0,0.0012,15.0
IDA:Kandhamala(DISTRICT COLLECTOR KANDHAMAL_IDA),Kandhamala(DISTRICT COLLECTOR KANDHAMAL_IDA),IDA,42,18825359.0,25.9,0,0.0006,15.0
IDA:Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),IDA,12,24500000.0,28.0,0,0.0006,15.0
IDA:RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),IDA,15,12499936.0,31.5,0,0.0006,15.0
IDA:REASI(DC Reasi_2),REASI(DC Reasi_2),IDA,1,993825.0,24.3,0,0.0006,15.0
IDA:Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),IDA,13,21220164.0,28.5,0,0.0018,15.0
"IDA:SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)",IDA,24,18167316.0,41.3,0,0.0006,15.0
IDA:GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),IDA,11,24518500.0,42.5,1,0.0012,15.0
IDA:KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),IDA,82,26381594.0,19.9,0,0.0012,15.0
IDA:MAU(DISTRICT MAGISTRATE MAU_IDA),MAU(DISTRICT MAGISTRATE MAU_IDA),IDA,94,34581497.0,39.2,0,0.0012,15.0
IDA:WEST SINGHBHUM(DEPUTY COMMISSIONER WEST SINGHBHUM_IDA),WEST SINGHBHUM(DEPUTY COMMISSIONER WEST SINGHBHUM_IDA),IDA,8,5213200.0,42.1,0,0.0012,15.0
IDA:JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),IDA,50,27375994.0,19.6,0,0.0006,15.0
IDA:BIKANER(DISTRICT COLLECTOR BIKANER_IDA),BIKANER(DISTRICT COLLECTOR BIKANER_IDA),IDA,31,37658362.0,34.3,0,0.0006,15.0
IDA:SIKAR(DISTRICT COLLECTOR SIKAR_IDA),SIKAR(DISTRICT COLLECTOR SIKAR_IDA),IDA,61,32780765.0,23.2,0,0.0012,15.0
IDA:SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),IDA,53,11090000.0,32.8,0,0.0006,15.0
IDA:SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),IDA,83,17130000.0,43.4,0,0.0006,15.0
IDA:BAHRAICH(DISTRICT MAGISTRAE BAHRAICH_IDA),BAHRAICH(DISTRICT MAGISTRAE BAHRAICH_IDA),IDA,42,54964393.0,19.2,0,0.0012,15.0
IDA:SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),IDA,46,11590000.0,39.8,1,0.0006,15.0
IDA:NARAYANPUR(Collector Narayanpur_IDA),NARAYANPUR(Collector Narayanpur_IDA),IDA,2,1186000.0,34.7,0,0.0006,15.0
IDA:SUKMA(Collector Sukma_IDA),SUKMA(Collector Sukma_IDA),IDA,12,5892910.0,25.7,0,0.0006,15.0
IDA:Manendragarh-Chirmiri-Bharatpur(M C B)(Collector MCB_IDA),Manendragarh-Chirmiri-Bharatpur(M C B)(Collector MCB_IDA),IDA,3,1000000.0,13.9,0,0.0006,15.0
IDA:MUNGELI(Collector Mungeli_IDA),MUNGELI(Collector Mungeli_IDA),IDA,26,15194797.0,29.0,0,0.0006,15.0
IDA:SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA),SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA),IDA,14,55400703.0,47.5,1,0.0012,15.0
IDA:BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),IDA,43,29704118.0,26.8,0,0.0006,15.0
IDA:BETUL(DISTRICT COLLECTOR BETUL_IDA),BETUL(DISTRICT COLLECTOR BETUL_IDA),IDA,101,28115526.0,23.6,0,0.0006,15.0
IDA:KISHANGANJ(DISTRICT PLANNING OFFICER KISHANGANJ_IDA),KISHANGANJ(DISTRICT PLANNING OFFICER KISHANGANJ_IDA),IDA,51,33104100.0,13.7,0,0.0006,15.0
IDA:JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),IDA,61,13117488.0,34.9,1,0.0012,15.0
IDA:GHAZIABAD(DISTRICT MAGISTRAE GHAZIABAD_IDA),GHAZIABAD(DISTRICT MAGISTRAE GHAZIABAD_IDA),IDA,22,21618760.0,32.9,0,0.0012,15.0
IDA:Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),IDA,115,27707023.0,25.5,0,0.0006,15.0
IDA:JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),IDA,1,1100000.0,30.6,0,0.0006,15.0
IDA:AIZAWL(DEPUTY COMMISSIONER AIZAWL_IDA),AIZAWL(DEPUTY COMMISSIONER AIZAWL_IDA),IDA,22,10307115.0,34.2,0,0.0006,15.0
IDA:SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),IDA,38,20542174.0,34.8,0,0.0012,15.0
IDA:PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),IDA,6,9557047.0,39.3,1,0.0018,15.0
IDA:VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),IDA,317,56549804.0,13.5,0,0.0018,15.0
IDA:BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),IDA,15,12550000.0,39.1,1,0.0012,15.0
IDA:Mahrajganj(DISTRICT MAGISTRAE MAHARAJGANJ_IDA),Mahrajganj(DISTRICT MAGISTRAE MAHARAJGANJ_IDA),IDA,23,48894284.0,26.9,0,0.0006,15.0
IDA:CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),IDA,54,28600000.0,46.7,1,0.0006,15.0
IDA:DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),IDA,43,14888093.0,29.1,1,0.0006,15.0
IDA:Mohla-Manpur-Ambagarh Chouki(Collector MMC_IDA),Mohla-Manpur-Ambagarh Chouki(Collector MMC_IDA),IDA,1,2499475.0,36.1,0,0.0006,15.0
IDA:PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),IDA,52,36493904.0,31.5,0,0.0025,15.0
IDA:EAST GARO HILLS(DEPUTY COMMISSIONER EAST GARO HILLS WILLIAMNAGAR_IDA),EAST GARO HILLS(DEPUTY COMMISSIONER EAST GARO HILLS WILLIAMNAGAR_IDA),IDA,10,4400000.0,34.2,0,0.0006,15.0
IDA:BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA),BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA),IDA,13,11364132.0,13.2,0,0.0006,15.0
IDA:SHAJAPUR(District Collector Shajapur_IDA),SHAJAPUR(District Collector Shajapur_IDA),IDA,5,3700000.0,28.2,0,0.0006,15.0
IDA:CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA),CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA),IDA,44,9974712.0,32.2,0,0.0006,15.0
IDA:RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA),RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA),IDA,96,35257622.0,14.5,0,0.0006,15.0
IDA:South East(COMMISSIONER MCD SOUTH EAST_IDA),South East(COMMISSIONER MCD SOUTH EAST_IDA),IDA,4,8064243.0,29.0,0,0.0006,15.0
IDA:BARAN(DISTRICT COLLECTOR BARAN_IDA),BARAN(DISTRICT COLLECTOR BARAN_IDA),IDA,2,5000000.0,39.3,0,0.0006,15.0
IDA:CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),IDA,69,71200887.0,44.5,1,0.0012,15.0
IDA:HARDA(District Collector Harda_IDA),HARDA(District Collector Harda_IDA),IDA,37,11419894.0,17.1,0,0.0006,15.0
IDA:HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),IDA,30,19890209.0,17.0,0,0.0018,15.0
IDA:LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),IDA,24,15850000.0,36.4,0,0.0018,15.0
IDA:CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),IDA,62,12797367.0,34.4,1,0.0012,15.0
IDA:VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),IDA,161,29431686.0,38.8,1,0.0012,15.0
IDA:AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),IDA,120,50034759.0,41.9,0,0.0012,15.0
IDA:NUAPADA(DISTRICT COLLECTOR  NUAPADA_IDA),NUAPADA(DISTRICT COLLECTOR  NUAPADA_IDA),IDA,28,6414000.0,37.1,0,0.0006,15.0
"IDA:EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",IDA,22,64250000.0,42.1,0,0.0018,15.0
IDA:RAMBAN(Deputy Commissioner Ramban_IDA),RAMBAN(Deputy Commissioner Ramban_IDA),IDA,18,3609700.0,33.4,0,0.0006,15.0
"IDA:CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)","CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",IDA,8,3200000.0,18.8,0,0.0006,15.0
IDA:NALGONDA(DISTRICT COLLECTOR NALGONDA),NALGONDA(DISTRICT COLLECTOR NALGONDA),IDA,74,18574996.0,18.7,1,0.0012,15.0
IDA:S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),IDA,11,3314094.0,15.1,0,0.0012,15.0
IDA:BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA),BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA),IDA,255,30675767.0,14.1,0,0.0006,15.0
IDA:BIJAPUR(Collector Bijapur_IDA),BIJAPUR(Collector Bijapur_IDA),IDA,15,11604752.0,24.3,0,0.0006,15.0
IDA:SATARA(DISTRICT COLLECTOR SATARA_IDA),SATARA(DISTRICT COLLECTOR SATARA_IDA),IDA,73,56338677.0,39.1,0,0.0012,15.0
IDA:ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),IDA,105,36320426.0,17.9,0,0.0012,15.0
IDA:DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),IDA,17,16488312.0,31.3,0,0.0006,15.0
IDA:RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),IDA,73,23287568.0,20.5,0,0.0018,15.0
"IDA:LUNGLEI(Deputy Commissioner, Lunglei)","LUNGLEI(Deputy Commissioner, Lunglei)",IDA,9,2500000.0,42.7,0,0.0006,15.0
IDA:KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),IDA,6,4072847.0,42.3,1,0.0012,15.0
IDA:UDHAMPUR(Deputy Commissioner Udhampur_IDA),UDHAMPUR(Deputy Commissioner Udhampur_IDA),IDA,30,6495623.0,29.7,0,0.0006,15.0
IDA:HATHRAS(DISTRICT MAGISTRATE HATHRAS_IDA),HATHRAS(DISTRICT MAGISTRATE HATHRAS_IDA),IDA,18,25780958.0,21.8,0,0.0006,15.0
IDA:BASTI(DISTRICT MAGISTRATE BASTI_IDA),BASTI(DISTRICT MAGISTRATE BASTI_IDA),IDA,67,68731600.0,35.5,0,0.0006,15.0
IDA:Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),IDA,13,9734868.0,27.6,0,0.0006,15.0
IDA:INDORE(DISTRICT COLLECTOR INDORE_IDA),INDORE(DISTRICT COLLECTOR INDORE_IDA),IDA,138,50823936.0,22.5,0,0.0012,15.0
IDA:AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),IDA,31,36773325.0,14.7,0,0.0006,15.0
IDA:Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),IDA,67,23942394.0,18.2,0,0.0012,15.0
IDA:DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),IDA,9,4479889.0,35.9,1,0.0006,15.0
IDA:BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),IDA,41,22944627.0,21.6,1,0.0012,15.0
IDA:BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),IDA,41,20642759.0,23.0,0,0.0006,15.0
IDA:LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),IDA,98,61125092.0,18.2,0,0.0012,15.0
IDA:FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),IDA,124,34041924.0,32.1,0,0.0006,15.0
IDA:SINGRAULI(District Collector Singrauli_IDA),SINGRAULI(District Collector Singrauli_IDA),IDA,9,10995000.0,34.4,0,0.0006,15.0
IDA:JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),IDA,12,3140286.0,33.8,0,0.0012,15.0
IDA:KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA),KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA),IDA,15,9476500.0,45.0,1,0.0012,15.0
IDA:BASTAR(DISTRICT COLLECTOR BASTAR_IDA),BASTAR(DISTRICT COLLECTOR BASTAR_IDA),IDA,59,27480197.0,24.4,0,0.0006,15.0
IDA:ALIGARH(DISTRICT MAGISTRATE ALIGARH_IDA),ALIGARH(DISTRICT MAGISTRATE ALIGARH_IDA),IDA,43,52521717.0,17.5,0,0.0012,15.0
IDA:DODA(Deputy Commissioner Doda_IDA),DODA(Deputy Commissioner Doda_IDA),IDA,12,2952200.0,27.6,0,0.0006,15.0
IDA:GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),IDA,24,7923704.0,34.2,0,0.0006,15.0
IDA:PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),IDA,209,24851119.0,27.4,0,0.0012,15.0
IDA:KOLASIB(Deputy Commissioner Kolasib),KOLASIB(Deputy Commissioner Kolasib),IDA,13,9500000.0,28.2,0,0.0006,15.0
IDA:DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA),DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA),IDA,29,15049919.0,37.1,0,0.0006,15.0
IDA:JALGAON(DISTRICT COLLECTOR JALGAON_IDA),JALGAON(DISTRICT COLLECTOR JALGAON_IDA),IDA,12,19945930.0,34.5,0,0.0012,15.0
IDA:Chumoukedima(Deputy Commissioner Chumoukedima_IDA),Chumoukedima(Deputy Commissioner Chumoukedima_IDA),IDA,6,6600000.0,45.1,1,0.0006,15.0
IDA:CHITTORGARH(DISTRICT COLLECTOR CHITTORGARH_IDA),CHITTORGARH(DISTRICT COLLECTOR CHITTORGARH_IDA),IDA,9,4646389.0,22.6,0,0.0012,15.0
IDA:MEDAK(COLLECTOR MEDAK DISTRICT),MEDAK(COLLECTOR MEDAK DISTRICT),IDA,9,5854875.0,46.3,1,0.0006,15.0
IDA:JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),IDA,16,19997015.0,37.7,1,0.0012,15.0
IDA:MON(Deputy Commissioner Mon_IDA),MON(Deputy Commissioner Mon_IDA),IDA,1,1087620.0,13.0,0,0.0006,15.0
IDA:DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),IDA,47,51116471.0,23.8,0,0.0012,15.0
IDA:KHERI(DISTRICT MAGISTRAE KHERI_IDA),KHERI(DISTRICT MAGISTRAE KHERI_IDA),IDA,278,67754768.0,25.5,0,0.0012,15.0
IDA:MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),IDA,43,34365797.0,39.9,1,0.0006,15.0
IDA:DEORIA(DISTRICT MAGISTRATE DEORIA),DEORIA(DISTRICT MAGISTRATE DEORIA),IDA,65,50451831.0,26.8,0,0.0012,15.0
IDA:BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA),BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA),IDA,13,17679450.0,31.9,0,0.0006,15.0
IDA:Amethi(DISTRICT MAGISTRAE AMETHI_IDA),Amethi(DISTRICT MAGISTRAE AMETHI_IDA),IDA,16,24590249.0,37.2,0,0.0006,15.0
IDA:Malda(DISTRICT MAGISTRATE MALDA_IDA),Malda(DISTRICT MAGISTRATE MALDA_IDA),IDA,42,16695394.0,33.8,0,0.0012,15.0
IDA:BUNDI(DISTRICT COLLECTOR BUNDI_IDA),BUNDI(DISTRICT COLLECTOR BUNDI_IDA),IDA,14,8398758.0,33.6,0,0.0012,15.0
IDA:BOTAD(District collector Botad_IDA),BOTAD(District collector Botad_IDA),IDA,10,7598732.0,28.7,0,0.0012,15.0
IDA:BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),IDA,64,26494998.0,26.7,1,0.0012,15.0
IDA:KORBA(Collector-Korba),KORBA(Collector-Korba),IDA,92,31810463.0,22.0,0,0.0006,15.0
IDA:Gaurela-Pendra-Marwahi(Collector GPM_IDA),Gaurela-Pendra-Marwahi(Collector GPM_IDA),IDA,42,14322211.0,20.0,0,0.0012,15.0
IDA:THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),IDA,37,54557899.0,27.3,0,0.0012,15.0
